Marca,Modelo,Precio_usd
Jeep,Compass,39645.31157720669
Ford,Ecosport,9702.512528896614
Jeep,Renegade,38990.0
Toyota,Hilux SW4,58859.86197121307
Porsche,Cayenne,51000.0
Toyota,Corolla Cross,34507.19673320622
Volkswagen,Tiguan,19900.0
Renault,Duster,19826.873428614817
Toyota,Corolla Cross,30288.7130249903
BMW,X1,31638.627811619393
Toyota,Corolla Cross,43500.0
Peugeot,2008,30204.34335082598
Renault,Duster,14174.105259605487
Toyota,RAV4,8500.0
Isuzu,Trooper,11980.0
Renault,Duster,13499.147866290941
Hyundai,Creta,31500.0
Volkswagen,Taos,37544.50584681842
Jeep,Compass,11000.0
Ford,Ecosport,21999.0
Chevrolet,Tracker,17295.783203685267
Ford,Ecosport,19033.798491470225
Volkswagen,Taos,32052.039215024553
Peugeot,2008,15186.541349577308
Jeep,Renegade,23900.0
Toyota,Corolla Cross,37122.65663230009
Ford,Kuga,17900.0
Volkswagen,Nivus,27000.0
Nissan,Kicks,22357.96365354437
Audi,Q5,33900.0
Honda,HR-V,18983.176686971634
Jeep,Commander,42513.87881140003
Jeep,Renegade,19000.0
Volkswagen,Nivus,26154.598147241955
Honda,HR-V,23201.660395187555
Volkswagen,Taos,31343.33395204428
Volkswagen,Taos,32052.039215024553
Jeep,Compass,17500.0
Chevrolet,Tracker,28685.68921586825
Hyundai,Creta,35000.0
Jeep,Renegade,42386.48060341191
Honda,CR-V,17024.112852876162
Audi,Q3,19000.0
Volkswagen,Taos,33739.43269831092
Jeep,Grand Cherokee,15000.0
Renault,Duster,14174.105259605487
Citroën,C3 Aircross,20892.88426168098
Hyundai,Tucson,15000.0
Chevrolet,Tracker,24720.314530145286
BMW,X5,65000.0
Ford,Ecosport,19320.65538362891
BMW,X1,26000.0
Chery,Tiggo 3,14000.0
Ford,Ecosport,9270.539797175303
Honda,HR-V,18000.0
Peugeot,2008,19320.65538362891
Renault,Duster,15186.541349577308
Nissan,Kicks,29993.250426066854
Ford,Ecosport,14342.844607934125
Chery,Tiggo,9702.512528896614
Chevrolet,Tracker,29107.53758668984
Ford,Ecosport,19990.0
Jeep,Compass,31604.103740951352
Ford,Bronco Sport,43000.0
Peugeot,2008,16873.934832863677
Mitsubishi,Outlander,13500.0
Chevrolet,Tracker,27673.253125896426
Peugeot,3008,35900.0
Honda,HR-V,19990.0
Ford,Ecosport,9702.512528896614
Peugeot,2008,15102.17167541299
Peugeot,2008,29723.436208089366
Toyota,Hilux SW4,49693.73808278352
Ford,Ecosport,16030.238091220492
Honda,CR-V,20200.0
Jeep,Wrangler,114900.0
Renault,Duster,14258.474933769807
Volkswagen,Nivus,29276.27693501848
Nissan,Kicks,29782.494980004387
Volkswagen,T-Cross,33663.49999156303
Ford,Territory,43872.230565445556
Citroën,C4 Cactus,18983.176686971634
Volkswagen,T-Cross,21936.115282722778
Volkswagen,Taos,26070.229316774377
Toyota,Corolla Cross,37881.98369977895
Volkswagen,Tiguan Allspace,48512.56264448307
Suzuki,Vitara,14999.0
Volkswagen,T-Cross,21008.048866915276
Chevrolet,Tracker,11811.754383004572
Toyota,Corolla Cross,38000.0
Volkswagen,Taos,37460.13532895736
Honda,CR-V,17900.0
Citroën,C4 Cactus,23623.508766009145
Jeep,Grand Cherokee,10000.0
Volkswagen,Taos,29999.0
BMW,X1,33500.0
Ford,Ecosport,19320.65538362891
Chevrolet,Tracker,16500.0
Chevrolet,Tracker,23500.0
Chery,Tiggo 4 Pro,31500.0
Volkswagen,Taos,31976.106508276665
Kia,Soul,15608.3897203989
Volkswagen,T-Cross,28209.00055683985
Nissan,Kicks,18900.0
Honda,HR-V,22779.81202436596
Jeep,Compass,28700.0
Chevrolet,Tracker,23460.675294872013
Peugeot,2008,12655.451124647756
Nissan,Kicks,32482.324553262577
Jeep,Compass,35346.67499114118
Renault,Duster Oroch,16789.56515869936
Renault,Duster,13920.996237112533
BMW,X6,45000.0
Nissan,Kicks,18500.0
Renault,Duster Oroch,21176.788215243912
Jeep,Grand Cherokee,12500.0
Ford,Territory,35216.155105208985
BAIC,X35,27500.0
Renault,Duster,12500.0
Jeep,Commander,41163.96402477094
Honda,HR-V,35610.0
BMW,X2,51500.0
Nissan,Kicks,25732.66625044294
Chevrolet,Tracker,12655.451124647756
Jeep,Renegade,17295.783203685267
Jeep,Renegade,19000.0
Chevrolet,Tracker,15186.540505880566
Jeep,Cherokee,16873.934832863677
Jeep,Cherokee,7000.0
Chevrolet,Tracker,11389.90601218298
Nissan,Kicks,22779.81202436596
Renault,Duster,16884.059193763394
Jeep,Compass,26990.0
Ford,Kuga,13000.0
Fiat,Pulse,22695.442350201643
Volkswagen,Tiguan Allspace,29000.0
BMW,X1,46000.0
Honda,CR-V,14500.0
Chevrolet,Tracker,19826.873428614817
Volkswagen,Tiguan Allspace,28000.0
Suzuki,Jimny,43500.0
Kia,Sorento,23000.0
Renault,Duster,13920.996237112533
Ford,Ecosport,14000.0
Citroën,C3 Aircross,16030.238091220492
Chevrolet,Tracker,23455.52874474799
Chevrolet,Tracker,24635.944855980968
BMW,X1,25000.0
Hyundai,Galloper,10500.0
Nissan,Kicks,22695.442350201643
Honda,HR-V,24900.0
Jeep,Compass,38388.20174476486
Chery,Tiggo,8015.119045610246
Peugeot,2008,31427.703626208597
Ford,Ecosport,13900.0
Volkswagen,Tiguan,12000.0
Nissan,Kicks,29908.9651215767
Ford,Ecosport,16873.934832863677
Honda,CR-V,11136.796989690027
Toyota,Hilux SW4,27000.0
Jeep,Compass,37232.3372087137
Ford,Ecosport,11643.015034675936
Ford,Territory,39317.955554055654
Hyundai,Creta,32819.80324991985
Honda,HR-V,33663.49999156303
Nissan,Kicks,31132.325396959317
Jeep,Compass,41762.988711337595
Citroën,C4 Cactus,16873.934832863677
Suzuki,Vitara,11000.0
BAIC,X55,37000.0
Hyundai,Tucson,10500.0
Renault,Duster,13920.996237112533
Volkswagen,T-Cross,26070.229316774377
Volkswagen,Taos,32904.17376778091
Nissan,X-Terra,11727.384708840254
Volkswagen,T-Cross,22695.442350201643
Ford,Ecosport,9196.294483910704
Renault,Duster,18561.328316150044
Ford,Kuga,33000.0
BMW,X1,18561.328316150044
Volkswagen,Taos,38489.44535376204
Volkswagen,T-Cross,38388.20174476486
Nissan,Kicks,20164.352125272093
Volkswagen,T-Cross,24889.053878473922
Toyota,SW4,40750.55262136578
Honda,HR-V,28300.0
Renault,Duster Oroch,14764.692978755716
Dodge,Journey,20500.0
Volkswagen,T-Cross,41838.92141808548
Peugeot,2008,20248.72179943641
Jeep,Renegade,21851.74560855846
Porsche,Macan,78000.0
Volkswagen,Nivus,26900.0
Chevrolet,Tracker,25732.73374618227
Chevrolet,Tracker,15945.868417056174
Citroën,C4 Cactus,27723.87493039502
Citroën,C4 Cactus,19405.024214096484
Citroën,C3 Aircross,22872.618665946713
Citroën,C3 Aircross,25067.073890960633
Ford,Ecosport,10999.0
Kia,Sorento,8428.530449015407
Volkswagen,Nivus,23000.0
Volkswagen,T-Cross,22500.0
Volkswagen,T-Cross,33326.02129490576
Nissan,Kicks,30373.082699154616
Peugeot,2008,15500.0
Chevrolet,Tracker,31275.838212712824
Dodge,Journey,11000.0
Fiat,Pulse,21919.241347889914
Ford,Ecosport,16100.0
Alfa Romeo,Stelvio,50000.0
BAIC,X55,38900.0
Nissan,Kicks,30373.082699154616
Ford,Ecosport,8858.81578725343
Renault,Duster,11389.90601218298
Fiat,500X,22500.0
Volkswagen,Taos,25310.902249295512
Chevrolet,Tracker,25057.812631827615
Audi,Q5,16000.0
Chevrolet,Tracker,16831.749995781516
Kia,Sorento,15700.0
Toyota,Corolla Cross,32819.80324991985
Hyundai,Tucson,29445.016283347115
Toyota,Corolla Cross,28685.68921586825
Renault,Duster,26998.295732581882
Volkswagen,Taos,45000.0
Nissan,Kicks,21000.0
Hyundai,Tucson,58000.0
Peugeot,2008,23201.660395187555
Ford,Territory,79500.0
Chevrolet,Tracker,28980.983075443364
Volkswagen,Taos,33000.0
Toyota,Corolla Cross,34169.71803654894
BMW,X6,28900.0
Chevrolet,Tracker,25310.902249295512
BMW,X2,62700.0
Dodge,Journey,13300.0
Chevrolet,Tracker,27337.461822722442
Volkswagen,T-Cross,28601.31954170393
Chevrolet,Tracker,14500.0
Volkswagen,Taos,32060.476182440983
Chevrolet,Spin,29023.16706882878
Jeep,Compass,37957.91640652684
Honda,CR-V,12900.0
Hyundai,Santa Fe,14000.0
Ford,Bronco Sport,32500.0
Volkswagen,Nivus,24000.0
Nissan,Kicks,29500.0
Kia,Sportage,61000.0
Toyota,SW4,59700.0
Toyota,Corolla Cross,44715.083610347094
Ford,Ecosport,16873.934832863677
Nissan,Kicks,29993.250426066854
BMW,X3,139000.0
Volkswagen,T-Cross,24467.20550765233
Porsche,Cayenne,57999.0
Citroën,C4 Cactus,16200.0
Chery,Tiggo,6327.725562323878
Jeep,Grand Cherokee,34900.0
Toyota,Hilux SW4,70000.0
Renault,Duster,13920.996237112533
Ford,Territory,31000.0
Ford,Ecosport,14089.735585441169
Volkswagen,Taos,32060.476182440983
Honda,CR-V,18139.47994532845
Ford,Ecosport,18139.47994532845
Jeep,Compass,36500.0
Ford,Ecosport,19911.24310277914
Volkswagen,Taos,37114.219664883654
Chevrolet,Tracker,14900.0
Audi,Q7,171000.0
Ford,Kuga,23623.508766009145
Chery,Tiggo 3,10968.057641361389
Citroën,C4 Cactus,20417.461147765047
Volkswagen,Taos,32651.063901591213
Kia,Sorento,28000.0
Ford,Ecosport,20164.352125272093
Ford,Territory,30373.082699154616
Nissan,Kicks,29014.73094510909
BMW,X6,85000.0
Peugeot,2008,20990.0
Toyota,Corolla Cross,33747.869665727354
Kia,Sportage,16500.0
Volkswagen,Tiguan Allspace,46394.883822958676
Citroën,C3 Aircross,20892.46241331016
Kia,Sportage,30000.0
Citroën,C4 Cactus,15945.868417056174
Peugeot,2008,12486.71177631912
Jeep,Compass,25732.750620117105
Jeep,Renegade,26576.44736176029
Honda,HR-V,19700.0
SsangYong,Musso,4500.0
Mercedes-Benz,Clase GLA,76700.0
Citroën,C4 Cactus,22104.854631051414
Renault,Duster,10546.209270539797
Toyota,Corolla Cross,42096.24892428666
Hyundai,Tucson,57000.0
Mercedes-Benz,Clase GLC,95000.0
Chery,Tiggo 3,12700.0
Honda,HR-V,21900.0
Nissan,Kicks,18552.89134873361
Toyota,Corolla Cross,45500.0
Chevrolet,Tracker,23623.508766009145
Honda,CR-V,7593.270674788654
Volkswagen,Taos,15111.452339571064
Kia,Soul,15186.541349577308
Jeep,Patriot,16000.0
Renault,Duster,8436.967416431839
Volkswagen,Nivus,30794.931069976206
BAIC,X55,38900.0
Renault,Captur,17717.63157450686
Chevrolet,Trailblazer,46318.95111621079
Ford,Ecosport,10968.057641361389
Chevrolet,Tracker,15608.3897203989
Citroën,C4 Cactus,18983.176686971634
Citroën,C3 Aircross,27420.144103403472
Nissan,Kicks,25499.0
Renault,Duster,18476.958641985726
Mercedes-Benz,Clase GLC,43800.0
Honda,CR-V,12500.0
Fiat,500X,18500.0
Volkswagen,T-Cross,24045.35713683074
Peugeot,2008,20248.72179943641
Hyundai,Tucson,8352.597742267519
Renault,Duster,11800.0
Chery,Tiggo,9280.664158075022
Chery,Tiggo 3,13500.0
BMW,X3,27500.0
Volkswagen,Touareg,25000.0
Citroën,C4 Cactus,21092.418541079594
Nissan,Kicks,26829.556384253243
Hyundai,Tucson,10500.0
Peugeot,4008,16899.0
Toyota,Corolla Cross,29107.53758668984
Toyota,Hilux SW4,24045.35713683074
Ford,Territory,32482.324553262577
BMW,X6,45000.0
Renault,Duster Oroch,15355.280697905944
Chery,Tiggo 3,13920.996237112533
Ford,Ecosport,14174.105259605487
Audi,Q5,44500.0
Peugeot,2008,14764.692978755716
Ford,Ecosport,17717.63157450686
Hyundai,Creta,24045.35713683074
Volkswagen,Taos,38000.0
Ford,Territory,33455.34734994853
Jeep,Compass,26913.92605841756
Nissan,Kicks,24990.0
Fiat,Pulse,20670.570170258
Volkswagen,Taos,37544.50500312168
Volkswagen,Taos,38978.78946391509
BMW,X1,18000.0
Hyundai,Tucson,27841.992474225066
Chevrolet,Tracker,25816.783659281507
Volkswagen,T-Cross,11052.427315525707
Ford,Ecosport,6243.35588815956
Renault,Duster,16452.086462042083
Citroën,C3 Aircross,26154.5989909387
Chery,Tiggo,10500.0
Land Rover,Range Rover Sport,27000.0
Renault,Duster,29951.234328333023
Nissan,X-Trail,32819.80324991985
Jeep,Compass,35266.523800685085
Jeep,Compass,42000.0
Mercedes-Benz,Clase GLC,43800.0
Ford,Ecosport,12655.451124647756
Peugeot,2008,28685.68921586825
Mercedes-Benz,Clase GLE,69000.0
Dodge,Journey,11500.0
Toyota,Land Cruiser,45000.0
Chevrolet,Tracker,26576.44736176029
Fiat,Pulse,22864.18169853028
Renault,Duster,16873.934832863677
Jeep,Compass,39569.37718306532
BMW,X4,42900.0
Ford,Ecosport,17633.261900342543
Honda,CR-V,12149.233079661846
Ford,Kuga,12571.081450483438
Jeep,Compass,22000.0
Peugeot,3008,19405.025057793227
Peugeot,2008,14215.446399946004
Audi,Q5,30000.0
Peugeot,2008,13920.996237112533
Audi,Q3 Sportback,85000.0
Citroën,C3 Aircross,22973.862274943895
Volkswagen,Tiguan Allspace,32482.324553262577
Land Rover,Range Rover Sport,124900.0
Honda,HR-V,17500.0
Toyota,Corolla Cross,38810.050115586455
Ford,Ecosport,11305.536338018663
Renault,Duster,19826.873428614817
Volkswagen,Nivus,25057.793226802558
Toyota,Hilux SW4,28800.0
KAIYI,X3,28263.840845046656
Volkswagen,T-Cross,20000.0
Chevrolet,Tracker,22695.442350201643
Ford,Ecosport,16873.933989166933
Jeep,Renegade,32517.759816411588
Audi,Q8,140000.0
Hyundai,Tucson,10968.057641361389
Volkswagen,Taos,32060.476182440983
Jeep,Patriot,14342.844607934125
Peugeot,3008,30300.0
Jeep,Compass,37122.65663230009
Volkswagen,T-Cross,26998.295732581882
Peugeot,2008,33747.869665727354
Jeep,Compass,32060.476182440983
Ford,Bronco Sport,49778.107756947844
Chevrolet,Tracker,28601.31954170393
Jeep,Compass,22500.0
Honda,HR-V,18100.0
Ford,Ecosport,11643.015034675936
Honda,CR-V,10000.0
Mercedes-Benz,Clase GLE,73900.0
Renault,Duster,16443.56512495149
Renault,Duster,26146.0776538481
Mercedes-Benz,Clase GLK,19500.0
Jeep,Compass,32254.189798019
Chevrolet,Tracker,20000.0
Chevrolet,Tracker,13920.996237112533
Nissan,Kicks,21514.266911901188
Mercedes-Benz,Clase GLC,49000.0
Peugeot,3008,40900.0
Fiat,Pulse,24036.920169414305
Jeep,Wrangler,40000.0
Chevrolet,Trailblazer,49356.25938612625
SsangYong,Musso,10968.057641361389
Ford,Kuga,38388.20174476486
Chevrolet,Tracker,16367.716787877765
Peugeot,2008,34237.213775880395
Ford,Territory,39316.26816057236
Chery,Tiggo 3,12571.081450483438
Renault,Duster,14005.365911276851
Ford,Ecosport,10208.730573882523
Renault,Duster,10461.83959637548
Nissan,Kicks,26576.362992086124
Ford,Ecosport,13077.29949546935
Jeep,Renegade,36194.59021649259
Chevrolet,Tracker,21683.006260229824
Chevrolet,Tracker,18139.47994532845
Peugeot,2008,14342.844607934125
Toyota,RAV4,11389.90601218298
Renault,Duster,13499.147866290941
Audi,Q5,34000.0
Jeep,Grand Cherokee,43500.0
BAIC,X55,38900.0
BMW,X1,17000.0
Dodge,Journey,17717.63157450686
Renault,Duster,18139.47994532845
Renault,Duster,16789.56515869936
BMW,X4,34500.0
Ford,Kuga,23000.0
Volkswagen,Taos,31427.703626208597
Peugeot,2008,15439.650372070264
Mercedes-Benz,Clase GLE,220000.0
Ford,Ecosport,13077.29949546935
Ford,Ecosport,14490.0
Renault,Koleos,39569.37718306532
Ford,Ecosport,7424.531326460017
Ford,Ecosport,12800.0
Volkswagen,T-Cross,32566.694227426895
Peugeot,2008,15186.541349577308
Nissan,Kicks,29782.494980004387
Jeep,Renegade,31132.409766633482
Volkswagen,Nivus,26154.5989909387
Jeep,Patriot,12900.0
Volkswagen,Tiguan Allspace,47247.01921941178
Honda,CR-V,29000.0
Hyundai,Tucson,12700.0
BMW,X1,62900.0
Jeep,Grand Cherokee,126000.0
Jeep,Cherokee,16500.0
Chevrolet,Tracker,23500.0
Nissan,X-Trail,54570.22087980696
Honda,CR-V,12500.0
Jeep,Compass,21500.0
Fiat,Pulse,21092.418541079594
Ford,Ecosport,10124.360899718205
Toyota,RAV4,37500.0
Ford,Ecosport,14174.105259605487
Peugeot,3008,45000.0
Renault,Captur,15945.868417056174
Peugeot,2008,19405.025057793227
Ford,Ecosport,10900.0
Audi,Q3,57900.0
Peugeot,2008,14900.0
Audi,Q5,22000.0
Renault,Duster,13300.0
Jeep,Renegade,24900.0
Fiat,Pulse,9300.0
Chevrolet,Trailblazer,49778.02338727368
Volkswagen,T-Cross,26000.0
Ford,Ecosport,17200.0
Jeep,Compass,29191.907260854157
Renault,Duster,11717.260347940537
Chery,Tiggo 3,13490.71089887451
Nissan,X-Trail,37800.0
Ford,Territory,39358.452997654524
Honda,CR-V,17500.0
BMW,X4,50000.0
Ford,Ecosport,18139.47994532845
Peugeot,2008,28685.68921586825
Jeep,Compass,42100.46740799487
Ford,Kuga,15000.0
Fiat,Pulse,24129.726810995056
Toyota,Hilux SW4,55683.98494845013
Toyota,SW4,41000.0
Volvo,XC60,45900.0
Volkswagen,Taos,31900.0
Citroën,C4 Cactus,17633.261900342543
Citroën,C4 Cactus,17295.783203685267
Chevrolet,Tracker,16241.162276631288
Mercedes-Benz,Clase GLA,28685.68921586825
Dodge,Journey,12900.0
Renault,Duster,17717.63157450686
Chery,Tiggo,10039.991225553887
Toyota,Corolla Cross,31000.0
Volkswagen,Taos,37713.24435145032
Jeep,Compass,33663.49999156303
Citroën,C4 Cactus,14764.692978755716
Honda,CR-V,15000.0
Peugeot,2008,7508.901000624335
Toyota,SW4,52000.0
Renault,Duster Oroch,20500.0
Jeep,Renegade,17295.783203685267
Jeep,Renegade,20900.0
Ford,Ecosport,19151.916035300274
Hyundai,Tucson,21500.0
Chery,Tiggo 4 Pro,19320.65538362891
Nissan,X-Trail,45331.657189139936
Chevrolet,Tracker,14342.844607934125
Honda,HR-V,20900.0
Renault,Duster,15186.541349577308
Citroën,C4 Cactus,17295.783203685267
BAIC,X55,39700.0
Peugeot,2008,29782.494980004387
Chevrolet,Tracker,12200.0
Nissan,Kicks,23623.508766009145
Toyota,SW4,26000.0
Volkswagen,Taos,29529.385957511433
Nissan,Kicks,21767.375934394142
Honda,CR-V,24500.0
Fiat,Pulse,21655.593709397093
Hyundai,Tucson,14500.0
Peugeot,2008,28457.89109562459
Volkswagen,Tiguan Allspace,48765.67166697602
Ford,Ecosport,16030.238091220492
Chevrolet,Tracker,21999.0
Volkswagen,Tiguan Allspace,46403.32079037511
Chevrolet,Tracker,29023.16791252552
Chevrolet,Tracker,24129.726810995056
Ford,Kuga,10124.360899718205
Citroën,C4 Cactus,16800.0
Volkswagen,T-Cross,24889.053878473922
Fiat,Pulse,26576.44736176029
Ford,Ecosport,9500.0
Volkswagen,Tiguan Allspace,46403.32079037511
Honda,CR-V,20000.0
Volkswagen,Taos,32545.601808885815
Chevrolet,Tracker,12655.451124647756
BMW,X5,57900.0
Toyota,SW4,17000.0
BMW,X1,34500.0
Citroën,C5 Aircross,29990.0
Chevrolet,Trailblazer,50199.95612776944
Audi,Q3 Sportback,62000.0
Alfa Romeo,Stelvio,86000.0
Citroën,C4 Cactus,18561.328316150044
Chevrolet,Tracker,21851.661238884295
Chery,Tiggo,7171.422303967062
Jeep,Compass,25310.902249295512
Jeep,Renegade,23623.508766009145
Ford,Bronco Sport,36278.9598906569
Ford,Ecosport,13000.0
Renault,Duster,29107.53758668984
Nissan,Kicks,22104.853787354674
Renault,Duster Oroch,16500.0
Volkswagen,T-Cross,24931.23871555608
Ford,Ecosport,13100.0
Ford,Territory,37881.98369977895
Honda,HR-V,25000.0
Toyota,Land Cruiser,20000.0
Peugeot,2008,20670.570170258
Renault,Duster Oroch,18138.63624858681
Volkswagen,T-Cross,23623.508766009145
Volkswagen,T-Cross,25310.902249295512
Chery,Tiggo 5,16900.0
Lexus,NX,50000.0
Toyota,RAV4,19000.0
Jeep,Renegade,18974.739719555204
Volkswagen,T-Cross,20164.352125272093
Nissan,Kicks,19236.28570946459
Volkswagen,Tiguan,18000.0
Toyota,RAV4,13700.0
Volkswagen,Nivus,26492.07768759597
Jeep,Compass,37966.355061336755
Peugeot,2008,14800.0
Ford,Ecosport,14174.105259605487
Jeep,Compass,24000.0
Chevrolet,Tracker,29024.85530600881
Fiat,Pulse,12655.451124647756
Ford,Ecosport,16700.0
Jeep,Grand Cherokee,19000.0
Chevrolet,Tracker,13330.408517962303
Hyundai,Tucson,26576.44736176029
Chevrolet,Spin,15186.541349577308
Ford,Ecosport,11803.31741558814
Renault,Duster,15200.0
Ford,Ecosport,7508.901000624335
Jeep,Cherokee,8500.0
Volkswagen,Taos,37544.50500312168
Chevrolet,Trailblazer,29000.0
Peugeot,2008,25226.532575131194
Jeep,Compass,29529.385957511433
Ford,Kuga,38388.20174476486
Chevrolet,Spin,12490.0
Volkswagen,T-Cross,22611.072676037325
Toyota,Corolla Cross,34591.566407370534
Peugeot,3008,34500.0
Ford,Ecosport,19123.230346084405
Hyundai,Tucson,16452.086462042083
Nissan,Kicks,30373.082699154616
Ford,Ecosport,19405.025057793227
Peugeot,2008,18000.0
Volkswagen,Nivus,31638.627811619393
Renault,Duster,16500.0
Kia,Sportage,22779.81202436596
Kia,Seltos,35990.0
Hyundai,Creta,32819.80324991985
Volkswagen,Nivus,21640.821423147663
Chevrolet,Tracker,23623.508766009145
Ford,Ecosport,11052.427315525707
Kia,Sorento,10546.209270539797
Toyota,Hilux SW4,40500.0
Chery,Tiggo 3,16300.221048546311
Ford,Ecosport,15945.868417056174
Jeep,Renegade,33326.02129490576
Renault,Duster,12233.602753826164
Toyota,Corolla Cross,31216.7794407978
BAIC,X55,37990.0
Renault,Duster,12655.451124647756
Ford,Ecosport,7508.901000624335
Toyota,Corolla Cross,33747.869665727354
Volkswagen,T-Cross,32229.21553076962
Ford,Ecosport,15608.3897203989
BMW,X4,53500.0
Jeep,Compass,40500.0
Volkswagen,T-Cross,24467.20550765233
Ford,Kuga,21936.115282722778
Citroën,C4 Cactus,18300.0
Ford,Ecosport,9280.664158075022
Volkswagen,Taos,37949.47943911041
Renault,Duster,27221.875369117326
Peugeot,2008,14798.440848421444
Ford,Ecosport,17717.63157450686
Peugeot,2008,15692.759394563218
Chevrolet,Tracker,15102.17167541299
Hyundai,Santa Fe,29990.0
Renault,Duster,11811.754383004572
Peugeot,2008,29724.279904831008
Ford,Territory,24889.053878473922
Ford,Territory,28000.0
Audi,Q3 Sportback,41500.0
Peugeot,2008,36278.9598906569
Toyota,Corolla Cross,30800.0
Ford,Ecosport,10124.360899718205
Toyota,Corolla Cross,35000.0
Peugeot,2008,16030.238091220492
Hyundai,Tucson,24467.20550765233
Nissan,Kicks,20248.72179943641
Citroën,C4 Cactus,19236.28570946459
Ford,Ecosport,15102.17167541299
Toyota,Hilux SW4,22000.0
BMW,X3,35000.0
Chevrolet,Tracker,22687.005382785213
Ford,Ecosport,15608.3897203989
Audi,Q5,35200.0
Hyundai,Tucson,9449.403506403658
Isuzu,Trooper,10500.0
Chevrolet,Tracker,14174.105259605487
Renault,Duster,15999.0
Mitsubishi,Montero,21500.0
Volkswagen,Taos,33500.0
Toyota,Corolla Cross,40413.0739247085
Renault,Duster,15861.498742891856
Ford,Ecosport,15102.17167541299
BMW,X4,48000.0
Volkswagen,Tiguan,21500.0
Volkswagen,Nivus,28685.68921586825
Jeep,Compass,25500.0
Jeep,Cherokee,25800.0
Renault,Duster,13667.887214619577
Volkswagen,Tiguan,14500.0
BMW,X3,31000.0
Jeep,Compass,27841.992474225066
Jeep,Renegade,17800.0
BAIC,X35,16500.0
Ford,Ecosport,12486.71177631912
Renault,Duster Oroch,16030.238091220492
Volkswagen,T-Cross,21936.115282722778
Volkswagen,Tiguan,15990.0
Volkswagen,T-Cross,30364.645731738183
Mercedes-Benz,Clase GLE,75000.0
Renault,Captur,20164.352125272093
Renault,Duster,10200.0
Peugeot,2008,16030.238091220492
Chevrolet,Tracker,18000.0
Nissan,Kicks,21900.0
Honda,HR-V,20500.0
Chevrolet,Tracker,19995.612776943457
Jeep,Wrangler,123990.0
Chevrolet,Spin,22357.96365354437
Volkswagen,T-Cross,24298.381789649527
Renault,Duster Oroch,16500.0
Ford,Ecosport,14342.76023825996
Mercedes-Benz,Clase GLC,46500.0
Ford,Ecosport,18392.588967821408
Hyundai,Tucson,13800.0
Volkswagen,T-Cross,21008.048866915276
Nissan,Kicks,20670.570170258
Volkswagen,Nivus,25479.64159762415
Chery,Tiggo,11550.0
Ford,Ecosport,18476.958641985726
